date,time,apparentTemperature,cloudCover,dewPoint,humidity,precipProbability,precipIntensity,temperature,uvIndex,visibility,windBearing,windSpeed,timestamp
2017-03-23,2017-03-23T12:00:00,31.31,0.75,18.98,0.52,0,0,29.97,5,10.01,80,3.6,1490281200
2017-03-24,2017-03-24T12:00:00,34.91,0.19,20.98,0.52,0,0,31.98,8,10.01,0,2.1,1490367600
2017-03-25,2017-03-25T12:00:00,33.27,0.75,21.99,0.62,0,0,29.97,5,10.01,50,2.1,1490454000
2017-03-26,2017-03-26T12:00:00,24.74,1,22.0,0.89,0,0,23.97,4,10.01,0,1,1490544000
2017-03-27,2017-03-27T12:00:00,33.27,0.44,21.99,0.62,0,0,29.97,7,10.01,,,1490630400
2017-03-28,2017-03-28T12:00:00,33.72,0.19,20.98,0.55,0,0,30.98,8,10.01,,,1490716800
2017-03-29,2017-03-29T12:00:00,33.01,0.19,19.98,0.52,0,0,30.98,8,10.01,20,4.6,1490803200
2017-03-30,2017-03-30T12:00:00,33.47,,18.97,0.46,0,0,31.98,,10.01,71,4.6,1490889600
2017-03-31,2017-03-31T12:00:00,31.31,,18.98,0.52,0,0,29.97,,10.01,71,4.1,1490976000
2017-04-01,2017-04-01T12:00:00,30.81,,17.97,0.49,0,0,29.97,,10.01,50,4.6,1491062400
2017-04-02,2017-04-02T12:00:00,,,,,,,,,,,,1491148800
2017-04-03,2017-04-03T12:00:00,25.23,1,17.99,0.65,0,0,24.97,4,10.01,80,1,1491235200
2017-04-04,2017-04-04T12:00:00,34.54,,21.98,0.59,0,0,30.98,,10.01,60,4.1,1491321600
2017-04-05,2017-04-05T12:00:00,25.03,1,23.97,1.0,0,0,23.97,4,7,140,1.5,1491408000
2017-04-06,2017-04-06T12:00:00,28.46,0.75,19.99,0.66,0,0,26.97,5,10.01,170,4.1,1491494400
2017-04-07,2017-04-07T12:00:00,33.27,0.75,21.99,0.62,0,0,29.97,5,10.01,20,4.1,1491580800
2017-04-08,2017-04-08T12:00:00,39.23,0.75,23.97,0.59,0,0,32.98,5,10.01,20,7.7,1491667200
2017-04-09,2017-04-09T12:00:00,39.23,0.19,23.97,0.59,0,0,32.98,7,10.01,0,6.7,1491753600
2017-04-10,2017-04-10T12:00:00,22.41,1,19.0,0.83,0,0,21.98,4,10.01,281,3.6,1491840000
2017-04-11,2017-04-11T12:00:00,23.01,0.75,15.99,0.65,0,0,22.97,5,10.01,170,3.1,1491926400
2017-04-12,2017-04-12T12:00:00,24.97,0.19,14.98,0.54,0,0,24.97,7,10.01,161,4.6,1492012800
2017-04-13,2017-04-13T12:00:00,27.45,,15.98,0.51,0,0,26.97,,10.01,,0,1492099200
2017-04-14,2017-04-14T12:00:00,31.87,,19.98,0.55,0,0,29.97,,10.01,11,2.6,1492185600
2017-04-15,2017-04-15T12:00:00,35.46,0.44,22.97,0.63,0,0,30.98,6,10.01,41,4.1,1492272000
2017-04-16,2017-04-16T12:00:00,,,,,,,,,,,,1492358400
2017-04-17,2017-04-17T12:00:00,,,,,,,,,,,,1492444800
2017-04-18,2017-04-18T12:00:00,29.16,0.75,21.99,0.74,0,0,26.97,5,10.01,80,3.1,1492531200
2017-04-19,2017-04-19T12:00:00,24.6,0.75,21.0,0.84,0,0,23.97,5,10.01,41,4.6,1492617600
2017-04-20,2017-04-20T12:00:00,20.34,1,17.99,0.88,0,0,19.98,4,10.01,300,2.1,1492704000
2017-04-21,2017-04-21T12:00:00,19.39,1,18.0,0.94,0,0,18.98,4,7,300,2.6,1492790400
2017-04-22,2017-04-22T12:00:00,26.14,0.44,16.98,0.58,0,0,25.98,6,10.01,110,3.1,1492876800
2017-04-23,2017-04-23T12:00:00,26.05,0.75,15.98,0.54,0,0,25.98,5,10.01,60,2.6,1492963200
2017-04-24,2017-04-24T12:00:00,29.64,,19.98,0.62,0,0,27.98,,10.01,41,3.6,1493049600
2017-04-25,2017-04-25T12:00:00,35.46,0.75,22.97,0.63,0,0,30.98,4,10.01,0,6.7,1493136000
2017-04-26,2017-04-26T12:00:00,20.49,0.44,19.0,0.94,0,0,19.98,5,10.01,191,7.2,1493222400
2017-04-27,2017-04-27T12:00:00,19.98,,5.99,0.4,0,0,19.98,,10.01,161,4.1,1493308800
2017-04-28,2017-04-28T12:00:00,21.98,,7.99,0.41,0,0,21.98,,10.01,,,1493395200
2017-04-29,2017-04-29T12:00:00,24.97,,8.99,0.36,0,0,24.97,,10.01,71,3.1,1493481600
2017-04-30,2017-04-30T12:00:00,22.97,,14.99,0.61,0,0,22.97,,10.01,101,3.1,1493568000
2017-05-01,2017-05-01T12:00:00,25.12,0.75,16.98,0.61,0,0,24.97,4,10.01,,0,1493654400
2017-05-02,2017-05-02T12:00:00,28.16,0.75,18.99,0.62,0,0,26.97,4,10.01,71,3.6,1493740800
2017-05-03,2017-05-03T12:00:00,22.69,1,21.01,0.94,0,0,21.98,4,9,221,3.6,1493827200
2017-05-04,2017-05-04T12:00:00,21.31,1,17.99,0.83,0,0,20.98,4,10.01,210,2.1,1493913600
2017-05-05,2017-05-05T12:00:00,24.12,0.75,16.99,0.65,0,0,23.97,4,10.01,,0,1494000000
2017-05-06,2017-05-06T12:00:00,30.11,0.44,20.99,0.66,0,0,27.98,5,10.01,41,5.09,1494086400
2017-05-07,2017-05-07T12:00:00,30.77,,19.98,0.58,0,0,28.98,,10.01,50,3.6,1494172800
2017-05-08,2017-05-08T12:00:00,30.11,0.75,20.99,0.66,0,0,27.98,4,10.01,50,4.6,1494259200
2017-05-09,2017-05-09T12:00:00,25.34,0.75,18.99,0.69,0,0,24.97,4,10.01,120,3.6,1494345600
2017-05-10,2017-05-10T12:00:00,25.34,,18.99,0.69,0,0,24.97,,10.01,180,2.6,1494432000
2017-05-11,2017-05-11T12:00:00,28.46,0.75,19.99,0.66,0,0,26.97,4,10.01,50,4.6,1494518400
2017-05-12,2017-05-12T12:00:00,31.34,,20.99,0.62,0,0,28.98,,10.01,30,6.7,1494604800
2017-05-13,2017-05-13T12:00:00,24.88,1,22.99,0.94,0,0,23.97,3,10.01,0,2.1,1494691200
2017-05-14,2017-05-14T12:00:00,20.06,1,15.99,0.78,0,0,19.98,3,10.01,20,2.6,1494777600
2017-05-15,2017-05-15T12:00:00,22.03,0.75,15.99,0.69,0,0,21.98,4,10.01,180,4.1,1494864000
2017-05-16,2017-05-16T12:00:00,22.97,,13.99,0.57,0,0,22.97,,10.01,,,1494950400
2017-05-17,2017-05-17T12:00:00,24.35,0.75,18.99,0.74,0,0,23.97,4,10.01,50,3.1,1495036800
2017-05-18,2017-05-18T12:00:00,31.91,0.75,23.98,0.79,0,0,27.98,4,10.01,20,6.2,1495123200
2017-05-19,2017-05-19T12:00:00,23.37,1,18.99,0.78,0,0,22.97,3,10.01,240,4.6,1495209600
2017-05-20,2017-05-20T12:00:00,21.98,,13.99,0.61,0,0,21.98,,10.01,210,3.6,1495296000
2017-05-21,2017-05-21T12:00:00,22.97,,10.98,0.47,0,0,22.97,,10.01,210,2.6,1495382400
2017-05-22,2017-05-22T12:00:00,22.03,,15.99,0.69,0,0,21.98,,10.01,71,2.6,1495468800
2017-05-23,2017-05-23T12:00:00,26.57,0.75,20.99,0.74,0,0,25.98,4,10.01,50,6.2,1495555200
2017-05-24,2017-05-24T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,4,10.01,30,4.1,1495641600
2017-05-25,2017-05-25T12:00:00,35.07,0.75,23.98,0.7,0,0,29.97,4,10.01,20,7.2,1495728000
2017-05-26,2017-05-26T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,4,10.01,330,4.1,1495814400
2017-05-27,2017-05-27T12:00:00,18.13,1,16.0,0.88,0,0,17.97,3,6,230,3.6,1495900800
2017-05-28,2017-05-28T12:00:00,17.97,1,13.99,0.78,0,0,17.97,3,10.01,,,1495987200
2017-05-29,2017-05-29T12:00:00,17.03,1,14.99,0.88,0,0,16.97,3,10.01,170,2.6,1496073600
2017-05-30,2017-05-30T12:00:00,17.41,1,16.99,1.0,,,17.05,3,2.49,,,1496160000
2017-05-31,2017-05-31T12:00:00,16.97,0.75,13.99,0.83,,,16.97,3,10.01,240,6.2,1496246400
2017-06-01,2017-06-01T12:00:00,13.97,1,10.99,0.82,0,0,13.97,3,10.01,260,3.1,1496332800
2017-06-02,2017-06-02T12:00:00,14.97,1,10.99,0.77,0,0,14.97,3,10.01,110,2.6,1496419200
2017-06-03,2017-06-03T12:00:00,19.98,0.75,14.99,0.73,0,0,19.98,3,10.01,50,4.1,1496505600
2017-06-04,2017-06-04T12:00:00,24.6,0.75,21.0,0.84,0,0,23.97,3,10.01,20,1,1496592000
2017-06-05,2017-06-05T12:00:00,20.49,1,19.0,0.94,0,0,19.98,3,10.01,191,1.5,1496678400
2017-06-06,2017-06-06T12:00:00,17.18,1,16.0,0.94,0,0,16.97,3,7,191,3.1,1496764800
2017-06-07,2017-06-07T12:00:00,18.44,1,17.97,1.0,0,0,17.97,3,5.01,80,1.5,1496851200
2017-06-08,2017-06-08T12:00:00,17.03,1,14.99,0.88,0,0,16.97,3,10.01,210,6.2,1496937600
2017-06-09,2017-06-09T12:00:00,12.98,0.44,6.0,0.63,0,0,12.98,4,10.01,240,4.6,1497024000
2017-06-10,2017-06-10T12:00:00,17.97,,8.0,0.52,0,0,17.97,,10.01,20,1,1497110400
2017-06-11,2017-06-11T12:00:00,20.06,,8.99,0.49,,,20.06,,10.01,41,4.6,1497196800
2017-06-12,2017-06-12T12:00:00,21.98,,12.99,0.57,0,0,21.98,,10.01,,0,1497283200
2017-06-13,2017-06-13T12:00:00,23.24,0.75,17.99,0.74,0,0,22.97,3,10.01,131,1,1497369600
2017-06-14,2017-06-14T12:00:00,21.31,1,17.99,0.83,0,0,20.98,3,10.01,90,3.1,1497456000
2017-06-15,2017-06-15T12:00:00,26.34,,18.99,0.65,0,0,25.98,,10.01,50,6.7,1497542400
2017-06-16,2017-06-16T12:00:00,29.23,,18.98,0.58,0,0,27.98,,10.01,41,6.7,1497628800
2017-06-17,2017-06-17T12:00:00,30.27,,18.98,0.55,0,0,28.98,,10.01,30,7.7,1497715200
2017-06-18,2017-06-18T12:00:00,23.24,1,17.99,0.74,0,0,22.97,3,9,270,4.1,1497801600
2017-06-19,2017-06-19T12:00:00,13.97,0.44,5.0,0.55,0,0,13.97,4,10.01,180,6.7,1497888000
2017-06-20,2017-06-20T12:00:00,14.97,,4.01,0.48,0,0,14.97,,10.01,161,3.1,1497974400
2017-06-21,2017-06-21T12:00:00,18.98,0.75,14.99,0.78,0,0,18.98,3,10.01,30,4.6,1498060800
2017-06-22,2017-06-22T12:00:00,26.14,,16.98,0.58,0,0,25.98,,10.01,50,8.8,1498147200
2017-06-23,2017-06-23T12:00:00,28.03,,14.98,0.45,0,0,27.98,,10.01,50,8.21,1498233600
2017-06-24,2017-06-24T12:00:00,28.27,,15.98,0.48,0,0,27.98,,10.01,60,6.2,1498320000
2017-06-25,2017-06-25T12:00:00,27.26,,14.98,0.48,0,0,26.97,,10.01,41,7.2,1498406400
2017-06-26,2017-06-26T12:00:00,27.09,,13.98,0.45,0,0,26.97,,10.01,50,7.2,1498492800
2017-06-27,2017-06-27T12:00:00,27.26,,14.98,0.48,0,0,26.97,,10.01,50,5.7,1498579200
2017-06-28,2017-06-28T12:00:00,27.45,,15.98,0.51,0,0,26.97,,10.01,11,4.1,1498665600
2017-06-29,2017-06-29T12:00:00,26.05,,15.98,0.54,0,0,25.98,,10.01,11,4.1,1498752000
2017-06-30,2017-06-30T12:00:00,20.19,1,16.99,0.83,0,0,19.98,3,10.01,200,4.1,1498838400
2017-07-01,2017-07-01T12:00:00,16.97,1,13.99,0.83,0,0,16.97,3,10.01,140,2.6,1498924800
2017-07-02,2017-07-02T12:00:00,19.06,,10.99,0.6,,,19.06,,10.01,140,2.1,1499011200
2017-07-03,2017-07-03T12:00:00,19.98,,11.99,0.6,0,0,19.98,,10.01,71,4.1,1499097600
2017-07-04,2017-07-04T12:00:00,21.98,,9.98,0.47,0,0,21.98,,10.01,71,6.7,1499184000
2017-07-05,2017-07-05T12:00:00,23.97,,11.98,0.47,0,0,23.97,,10.01,71,5.7,1499270400
2017-07-06,2017-07-06T12:00:00,25.98,,12.98,0.45,0,0,25.98,,10.01,71,5.09,1499356800
2017-07-07,2017-07-07T12:00:00,24.97,,13.98,0.51,0,0,24.97,,10.01,30,4.6,1499443200
2017-07-08,2017-07-08T12:00:00,25.98,,13.98,0.48,0,0,25.98,,10.01,50,4.6,1499529600
2017-07-09,2017-07-09T12:00:00,21.17,0.75,16.99,0.78,0,0,20.98,3,10.01,41,3.6,1499616000
2017-07-10,2017-07-10T12:00:00,26.14,0.75,16.98,0.58,0,0,25.98,3,10.01,60,3.1,1499702400
2017-07-11,2017-07-11T12:00:00,27.73,,16.98,0.54,,,27.04,,10.01,41,5.09,1499788800
2017-07-12,2017-07-12T12:00:00,28.03,,14.98,0.45,0,0,27.98,,10.01,50,6.7,1499875200
2017-07-13,2017-07-13T12:00:00,28.03,,14.98,0.45,0,0,27.98,,10.01,41,6.7,1499961600
2017-07-14,2017-07-14T12:00:00,28.98,,13.97,0.4,0,0,28.98,,10.01,41,7.2,1500048000
2017-07-15,2017-07-15T12:00:00,28.98,,13.97,0.4,0,0,28.98,,10.01,41,7.2,1500134400
2017-07-16,2017-07-16T12:00:00,10.97,1,9.01,0.88,0,0,10.97,3,10.01,200,11.3,1500220800
2017-07-17,2017-07-17T12:00:00,10.97,0.75,3.01,0.58,0,0,10.97,4,10.01,221,8.21,1500307200
2017-07-18,2017-07-18T12:00:00,11.97,,-2.97,0.35,0,0,11.97,,10.01,,,1500393600
2017-07-19,2017-07-19T12:00:00,16.97,,2.0,0.37,0,0,16.97,,10.01,30,3.1,1500480000
2017-07-20,2017-07-20T12:00:00,19.98,,4.99,0.37,0,0,19.98,,10.01,41,5.09,1500566400
2017-07-21,2017-07-21T12:00:00,21.98,,2.99,0.29,0,0,21.98,,10.01,240,2.6,1500652800
2017-07-22,2017-07-22T12:00:00,25.98,,9.98,0.37,0,0,25.98,,10.01,41,5.09,1500739200
2017-07-23,2017-07-23T12:00:00,28.98,,9.97,0.31,0,0,28.98,,10.01,41,8.8,1500825600
2017-07-24,2017-07-24T12:00:00,30.98,,11.97,0.31,0,0,30.98,,10.01,30,5.09,1500912000
2017-07-25,2017-07-25T12:00:00,30.98,0.75,9.97,0.27,0,0,30.98,4,10.01,41,6.7,1500998400
2017-07-26,2017-07-26T12:00:00,30.98,,7.98,0.24,0,0,30.98,,10.01,30,7.2,1501084800
2017-07-27,2017-07-27T12:00:00,29.97,,9.97,0.29,0,0,29.97,,10.01,30,8.8,1501171200
2017-07-28,2017-07-28T12:00:00,29.97,,7.98,0.25,0,0,29.97,,10.01,30,8.8,1501257600
2017-07-29,2017-07-29T12:00:00,28.98,,10.97,0.33,0,0,28.98,,10.01,41,6.2,1501344000
2017-07-30,2017-07-30T12:00:00,28.98,,11.97,0.35,0,0,28.98,,10.01,41,4.6,1501430400
2017-07-31,2017-07-31T12:00:00,27.98,,11.98,0.37,0,0,27.98,,10.01,20,2.1,1501516800
2017-08-01,2017-08-01T12:00:00,28.98,,10.97,0.33,0,0,28.98,,10.01,30,6.7,1501603200
2017-08-02,2017-08-02T12:00:00,15.98,1,14.0,0.88,0,0,15.98,3,10.01,240,6.2,1501689600
2017-08-03,2017-08-03T12:00:00,16.97,0.75,13.0,0.77,0,0,16.97,4,10.01,230,4.1,1501776000
2017-08-04,2017-08-04T12:00:00,22.97,0.19,9.98,0.44,0,0,22.97,5,10.01,50,3.6,1501862400
2017-08-05,2017-08-05T12:00:00,25.98,,11.98,0.42,0,0,25.98,,10.01,71,6.7,1501948800
2017-08-06,2017-08-06T12:00:00,25.98,,11.98,0.42,0,0,25.98,,10.01,71,5.09,1502035200
2017-08-07,2017-08-07T12:00:00,25.98,0.75,11.98,0.42,0,0,25.98,4,10.01,50,5.7,1502121600
2017-08-08,2017-08-08T12:00:00,31.98,,15.97,0.38,0,0,31.98,,10.01,320,3.1,1502208000
2017-08-09,2017-08-09T12:00:00,28.98,,8.98,0.29,0,0,28.98,,10.01,131,4.1,1502294400
2017-08-10,2017-08-10T12:00:00,34.52,,16.96,0.36,0,0,33.96,,10.01,11,8.21,1502380800
2017-08-11,2017-08-11T12:00:00,35.99,,12.96,0.25,0,0,35.99,,10.01,20,9.3,1502467200
2017-08-12,2017-08-12T12:00:00,30.77,1,19.98,0.58,0,0,28.98,4,9,350,3.6,1502553600
2017-08-13,2017-08-13T12:00:00,15.98,1,13.0,0.83,0,0,15.98,4,10.01,260,4.6,1502640000
2017-08-14,2017-08-14T12:00:00,19.98,,10.99,0.56,0,0,19.98,,10.01,,,1502726400
2017-08-15,2017-08-15T12:00:00,22.97,0.44,14.99,0.61,0,0,22.97,5,10.01,120,3.1,1502812800
2017-08-16,2017-08-16T12:00:00,25.12,0.75,16.98,0.61,0,0,24.97,4,10.01,161,6.7,1502899200
2017-08-17,2017-08-17T12:00:00,26.97,0.19,12.98,0.42,0,0,26.97,6,10.01,,,1502985600
2017-08-18,2017-08-18T12:00:00,22.28,0.75,17.99,0.78,0,0,21.98,4,10.01,71,4.6,1503072000
2017-08-19,2017-08-19T12:00:00,30.11,0.75,20.99,0.66,0,0,27.98,5,10.01,50,4.1,1503158400
2017-08-20,2017-08-20T12:00:00,18.98,,8.0,0.49,0,0,18.98,,10.01,180,7.2,1503244800
2017-08-21,2017-08-21T12:00:00,18.98,,2.0,0.32,0,0,18.98,,10.01,200,3.6,1503331200
2017-08-22,2017-08-22T12:00:00,22.97,,10.98,0.47,0,0,22.97,,10.01,50,6.7,1503417600
2017-08-23,2017-08-23T12:00:00,31.84,,17.97,0.46,0,0,30.98,,10.01,50,7.2,1503504000
2017-08-24,2017-08-24T12:00:00,33.45,,16.96,0.39,0,0,32.98,,10.01,41,8.8,1503590400
2017-08-25,2017-08-25T12:00:00,32.98,,14.97,0.34,0,0,32.98,,10.01,50,7.7,1503676800
2017-08-26,2017-08-26T12:00:00,31.37,0.75,16.97,0.43,0,0,30.98,5,10.01,41,4.6,1503763200
2017-08-27,2017-08-27T12:00:00,34.6,0.75,18.97,0.44,0,0,32.98,5,10.01,41,2.6,1503849600
2017-08-28,2017-08-28T12:00:00,34.6,,18.97,0.44,0,0,32.98,,10.01,30,5.7,1503936000
2017-08-29,2017-08-29T12:00:00,33.96,,14.96,0.32,0,0,33.96,,10.01,50,5.09,1504022400
2017-08-30,2017-08-30T12:00:00,21.98,0.75,11.99,0.53,0,0,21.98,5,10.01,200,8.21,1504108800
2017-08-31,2017-08-31T12:00:00,21.98,,9.98,0.47,0,0,21.98,,10.01,330,1.5,1504195200
2017-09-01,2017-09-01T12:00:00,32.38,,16.97,0.41,0,0,31.98,,10.01,50,4.6,1504281600
2017-09-02,2017-09-02T12:00:00,33.45,,16.96,0.39,0,0,32.98,,10.01,60,6.7,1504368000
2017-09-03,2017-09-03T12:00:00,34.52,,16.96,0.36,0,0,33.96,,10.01,50,7.7,1504454400
2017-09-04,2017-09-04T12:00:00,34.98,,12.96,0.27,0,0,34.98,,10.01,350,5.09,1504540800
2017-09-05,2017-09-05T12:00:00,17.18,1,16.0,0.94,0,0,16.97,4,10.01,210,3.1,1504627200
2017-09-06,2017-09-06T12:00:00,27.66,,16.98,0.54,0,0,26.97,,10.01,60,2.6,1504713600
2017-09-07,2017-09-07T12:00:00,33.96,,11.96,0.26,0,0,33.96,,10.01,50,4.6,1504800000
2017-09-08,2017-09-08T12:00:00,32.98,,13.96,0.32,0,0,32.98,,10.01,60,4.6,1504886400
2017-09-09,2017-09-09T12:00:00,33.96,,14.96,0.32,0,0,33.96,,10.01,50,5.09,1504972800
2017-09-10,2017-09-10T12:00:00,37.96,,16.95,0.31,0,0,36.97,,10.01,20,9.8,1505059200
2017-09-11,2017-09-11T12:00:00,22.97,,10.98,0.47,0,0,22.97,,10.01,210,7.2,1505145600
2017-09-12,2017-09-12T12:00:00,26.05,,15.98,0.54,0,0,25.98,,10.01,,,1505232000
2017-09-13,2017-09-13T12:00:00,30.27,,18.98,0.55,0,0,28.98,,10.01,131,3.1,1505318400
2017-09-14,2017-09-14T12:00:00,22.15,0.75,16.99,0.73,0,0,21.98,5,10.01,191,5.09,1505404800
2017-09-15,2017-09-15T12:00:00,18.28,0.19,16.99,0.94,0,0,17.97,8,10.01,180,3.6,1505491200
2017-09-16,2017-09-16T12:00:00,17.97,1,13.99,0.78,0,0,17.97,4,10.01,210,7.2,1505577600
2017-09-17,2017-09-17T12:00:00,21.98,0.19,13.99,0.61,0,0,21.98,8,10.01,200,5.09,1505664000
2017-09-18,2017-09-18T12:00:00,25.98,,12.98,0.45,0,0,25.98,,10.01,60,2.6,1505750400
2017-09-19,2017-09-19T12:00:00,34.52,,16.96,0.36,0,0,33.96,,10.01,41,3.6,1505836800
2017-09-20,2017-09-20T12:00:00,34.98,,14.96,0.3,0,0,34.98,,10.01,41,7.7,1505923200
2017-09-21,2017-09-21T12:00:00,33.45,,16.96,0.39,0,0,32.98,,10.01,30,3.1,1506009600
2017-09-22,2017-09-22T12:00:00,19.09,1,15.99,0.83,0,0,18.98,4,10.01,210,5.09,1506096000
2017-09-23,2017-09-23T12:00:00,17.99,1,14.99,0.83,0,0,17.97,4,10.01,191,5.7,1506182400
2017-09-24,2017-09-24T12:00:00,25.23,0.75,17.99,0.65,,,24.97,6,10.01,,0,1506268800
2017-09-25,2017-09-25T12:00:00,32.38,,18.98,0.49,0,0,30.98,,10.01,60,3.6,1506355200
2017-09-26,2017-09-26T12:00:00,33.45,,16.96,0.39,0,0,32.98,,10.01,20,4.1,1506441600
2017-09-27,2017-09-27T12:00:00,33.45,0.75,16.96,0.39,0,0,32.98,6,10.01,260,2.1,1506528000
2017-09-28,2017-09-28T12:00:00,24.35,0.75,18.99,0.74,0,0,23.97,6,10.01,180,3.6,1506614400
2017-09-29,2017-09-29T12:00:00,28.16,0.75,18.99,0.62,0,0,26.97,6,10.01,80,3.1,1506700800
2017-09-30,2017-09-30T12:00:00,29.64,0.75,19.98,0.62,0,0,27.98,6,10.01,20,2.6,1506787200
2017-10-01,2017-10-01T12:00:00,31.34,0.75,20.99,0.62,0,0,28.98,6,10.01,41,5.7,1506870000
2017-10-02,2017-10-02T12:00:00,21.98,0.44,8.99,0.44,0,0,21.98,7,10.01,191,5.7,1506956400
2017-10-03,2017-10-03T12:00:00,25.98,,9.98,0.37,0,0,25.98,,10.01,41,4.1,1507042800
2017-10-04,2017-10-04T12:00:00,26.97,0.25,8.98,0.32,0,0,26.97,9,10.01,30,4.1,1507129200
2017-10-05,2017-10-05T12:00:00,30.98,0.75,13.97,0.36,0,0,30.98,6,10.01,30,8.8,1507215600
2017-10-06,2017-10-06T12:00:00,38.12,0.19,18.96,0.37,0,0,35.99,9,10.01,11,4.6,1507302000
2017-10-07,2017-10-07T12:00:00,24.35,1,18.99,0.74,0,0,23.97,5,10.01,180,3.1,1507388400
2017-10-08,2017-10-08T12:00:00,31.34,0.19,20.99,0.62,0,0,28.98,9,10.01,50,6.7,1507474800
2017-10-09,2017-10-09T12:00:00,22.69,0.75,21.01,0.94,0,0,21.98,6,10.01,60,4.6,1507561200
2017-10-10,2017-10-10T12:00:00,32.72,0.38,22.98,0.7,0,0,28.98,8,10.01,41,4.6,1507647600
2017-10-11,2017-10-11T12:00:00,39.3,,22.96,0.53,0,0,33.96,,10.01,350,3.1,1507734000
2017-10-12,2017-10-12T12:00:00,27.59,1,22.0,0.79,0,0,25.98,5,10.01,290,1.5,1507820400
2017-10-13,2017-10-13T12:00:00,17.03,0.75,14.99,0.88,0,0,16.97,6,10.01,230,5.7,1507906800
2017-10-14,2017-10-14T12:00:00,18.98,1,13.99,0.73,0,0,18.98,5,10.01,191,4.6,1507993200
2017-10-15,2017-10-15T12:00:00,23.97,0.5,11.98,0.47,0,0,23.97,8,10.01,140,2.6,1508079600
2017-10-16,2017-10-16T12:00:00,31.87,0.75,19.98,0.55,0,0,29.97,6,10.01,60,4.1,1508166000
2017-10-17,2017-10-17T12:00:00,36.11,0.63,20.98,0.49,0,0,32.98,7,10.01,50,7.2,1508252400
2017-10-18,2017-10-18T12:00:00,40.61,0.25,22.96,0.5,0,0,34.98,9,10.01,30,7.2,1508338800
2017-10-19,2017-10-19T12:00:00,23.01,1,15.99,0.65,0,0,22.97,5,10.01,140,5.09,1508425200
2017-10-20,2017-10-20T12:00:00,26.34,0.75,18.99,0.65,0,0,25.98,6,10.01,71,3.6,1508511600
2017-10-21,2017-10-21T12:00:00,35.46,0.75,22.97,0.63,0,0,30.98,6,10.01,350,4.1,1508598000
2017-10-22,2017-10-22T12:00:00,21.98,0.75,6.99,0.38,0,0,21.98,6,10.01,180,7.2,1508684400
2017-10-23,2017-10-23T12:00:00,23.97,0.13,7.99,0.36,0,0,23.97,10,10.01,60,2.6,1508770800
2017-10-24,2017-10-24T12:00:00,31.87,0.19,19.98,0.55,0,0,29.97,10,10.01,50,4.6,1508857200
2017-10-25,2017-10-25T12:00:00,28.79,0.75,20.99,0.7,0,0,26.97,6,10.01,110,6.2,1508943600
2017-10-26,2017-10-26T12:00:00,19.54,1,18.98,1.0,0,0,18.98,5,5.01,11,4.12,1509030000
2017-10-27,2017-10-27T12:00:00,20.64,0.44,19.98,1.0,0,0,19.98,8,10.01,140,1.5,1509116400
2017-10-28,2017-10-28T12:00:00,25.98,0.13,13.98,0.48,0,0,25.98,10,10.01,161,2.06,1509202800
2017-10-29,2017-10-29T12:00:00,31.23,0.75,22.98,0.74,0,0,27.98,6,10.01,41,4.6,1509289200
2017-10-30,2017-10-30T12:00:00,26.57,0.75,20.99,0.74,0,0,25.98,6,10.01,251,2.1,1509375600
2017-10-31,2017-10-31T12:00:00,28.55,0.19,16.98,0.51,0,0,27.98,10,10.01,161,5.09,1509462000
2017-11-01,2017-11-01T12:00:00,29.97,,11.97,0.33,0,0,29.97,,10.01,71,3.6,1509548400
2017-11-02,2017-11-02T12:00:00,30.27,0.44,18.98,0.55,0,0,28.98,9,10.01,41,8.21,1509634800
2017-11-03,2017-11-03T12:00:00,22.15,1,16.99,0.73,0,0,21.98,5,10.01,161,6.7,1509721200
2017-11-04,2017-11-04T12:00:00,19.54,0.19,18.98,1.0,0,0,18.98,10,7,140,2.6,1509807600
2017-11-05,2017-11-05T12:00:00,28.16,0.75,18.99,0.62,0,0,26.97,7,10.01,150,4.1,1509894000
2017-11-06,2017-11-06T12:00:00,29.12,0.19,15.98,0.45,0,0,28.98,10,10.01,170,2.6,1509980400
2017-11-07,2017-11-07T12:00:00,30.64,0.75,21.99,0.7,0,0,27.98,7,10.01,41,5.7,1510066800
2017-11-08,2017-11-08T12:00:00,30.64,0.75,21.99,0.7,0,0,27.98,7,10.01,20,4.1,1510153200
2017-11-09,2017-11-09T12:00:00,32.53,0.75,20.98,0.59,0,0,29.97,7,10.01,110,3.1,1510239600
2017-11-10,2017-11-10T12:00:00,22.15,0.75,16.99,0.73,0,0,21.98,7,10.01,150,4.6,1510326000
2017-11-11,2017-11-11T12:00:00,27.98,0.19,11.98,0.37,0,0,27.98,10,10.01,170,3.6,1510412400
2017-11-12,2017-11-12T12:00:00,29.97,0.13,14.97,0.4,0,0,29.97,11,10.01,290,2.6,1510498800
2017-11-13,2017-11-13T12:00:00,29.97,,11.97,0.33,0,0,29.97,,10.01,110,2.6,1510585200
2017-11-14,2017-11-14T12:00:00,31.98,,12.97,0.32,0,0,31.98,,10.01,50,3.6,1510671600
2017-11-15,2017-11-15T12:00:00,34.52,,16.96,0.36,0,0,33.96,,10.01,30,6.2,1510758000
